Fecha,Productos,Unidad de medida (Mayorista),Equiv. (kg./lt) (Mayorista),Mayorista - Precio Min.,Mayorista - Precio Prom.,Mayorista - Precio Max.,Unidad de medida (Minorista),Equiv. (kg./lt) (Minorista),Minorista - Precio Min.,Minorista - Precio Prom.,Minorista - Precio Max.
29/06/2026 16:37:21,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.65,4.89,5.13
29/06/2026 16:39:14,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.73,3.93,4.13
29/06/2026 16:41:30,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.39,2.52,2.65
29/06/2026 16:49:57,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.29,2.41,2.53
29/06/2026 16:51:03,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.2,2.32,2.44
29/06/2026 16:54:13,Zanahoria,Saco,50.0,1.9,2.0,2.1,Kilogramo,1.0,3.61,3.8,3.99
29/06/2026 16:59:40,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.81,5.06,5.31
29/06/2026 17:02:02,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.53,3.72,3.91
29/06/2026 17:15:22,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.56,2.7,2.84
29/06/2026 17:28:57,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.46,3.64,3.82
29/06/2026 17:35:05,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.97,4.18,4.39
29/06/2026 17:45:46,Papa,Saco,50.0,1.58,1.66,1.74,Kilogramo,1.0,2.38,2.5,2.62
29/06/2026 17:49:09,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.84,5.09,5.34
29/06/2026 17:51:10,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.63,4.87,5.11
29/06/2026 17:55:39,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.15,2.26,2.37
29/06/2026 17:59:06,Zanahoria,Saco,50.0,1.95,2.05,2.15,Kilogramo,1.0,3.61,3.8,3.99
29/06/2026 18:10:09,Choclo,Ciento,40.0,3.36,3.54,3.72,Kilogramo,1.0,4.75,5.0,5.25
29/06/2026 18:19:32,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.61,3.8,3.99
29/06/2026 18:20:12,Cebolla,Saco,45.0,1.66,1.75,1.84,Kilogramo,1.0,2.85,3.0,3.15
29/06/2026 18:23:57,Tomate,Cajón,20.0,2.6,2.74,2.88,Kilogramo,1.0,4.27,4.5,4.73
29/06/2026 18:27:16,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.1,3.26,3.42
29/06/2026 18:31:02,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.58,4.82,5.06
29/06/2026 18:31:36,Choclo,Ciento,40.0,3.28,3.45,3.62,Kilogramo,1.0,4.75,5.0,5.25
29/06/2026 18:35:13,Choclo,Ciento,40.0,2.97,3.13,3.29,Kilogramo,1.0,4.75,5.0,5.25
29/06/2026 18:40:24,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.25,2.37,2.49
29/06/2026 18:43:41,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.24,3.41,3.58
30/06/2026 06:09:00,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.31,5.59,5.87
30/06/2026 06:12:04,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.48,2.61,2.74
30/06/2026 06:22:58,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.78,3.98,4.18
30/06/2026 06:27:43,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.28,3.45,3.62
30/06/2026 06:36:45,Choclo,Ciento,40.0,3.29,3.46,3.63,Kilogramo,1.0,4.75,5.0,5.25
30/06/2026 06:41:36,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.35,2.47,2.59
30/06/2026 06:43:33,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.09,4.31,4.53
30/06/2026 06:52:42,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.22,5.49,5.76
30/06/2026 07:03:15,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.67,3.86,4.05
30/06/2026 07:09:54,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.41,2.54,2.67
30/06/2026 07:11:03,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.48,4.72,4.96
30/06/2026 07:13:56,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.82,4.02,4.22
30/06/2026 07:14:04,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.26,2.38,2.5
30/06/2026 07:18:21,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.67,3.86,4.05
30/06/2026 07:21:04,Cebolla,Saco,45.0,1.9,2.0,2.1,Kilogramo,1.0,2.85,3.0,3.15
30/06/2026 07:21:24,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.23,4.45,4.67
30/06/2026 07:22:31,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.1,3.26,3.42
30/06/2026 07:25:10,Choclo,Ciento,40.0,2.93,3.08,3.23,Kilogramo,1.0,4.75,5.0,5.25
30/06/2026 07:25:39,Choclo,Ciento,40.0,2.81,2.96,3.11,Kilogramo,1.0,4.75,5.0,5.25
30/06/2026 07:34:29,Papa,Saco,50.0,1.55,1.63,1.71,Kilogramo,1.0,2.38,2.5,2.62
30/06/2026 07:35:23,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.33,3.51,3.69
30/06/2026 07:42:10,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.9,5.16,5.42
30/06/2026 07:49:57,Zanahoria,Saco,50.0,2.11,2.22,2.33,Kilogramo,1.0,3.61,3.8,3.99
30/06/2026 07:51:13,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.45,4.68,4.91
30/06/2026 08:02:51,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.82,2.97,3.12
30/06/2026 08:02:52,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.0,5.26,5.52
30/06/2026 08:12:36,Zanahoria,Saco,50.0,1.9,2.0,2.1,Kilogramo,1.0,3.61,3.8,3.99
30/06/2026 08:15:08,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.28,2.4,2.52
30/06/2026 08:18:04,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.62,4.86,5.1
30/06/2026 08:21:06,Papa,Saco,50.0,1.35,1.42,1.49,Kilogramo,1.0,2.38,2.5,2.62
30/06/2026 08:22:57,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.87,5.13,5.39
30/06/2026 08:46:25,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.81,2.96,3.11
30/06/2026 08:50:21,Zanahoria,Saco,50.0,2.17,2.28,2.39,Kilogramo,1.0,3.61,3.8,3.99
30/06/2026 08:53:29,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.31,5.59,5.87
30/06/2026 08:55:18,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.69,4.94,5.19
30/06/2026 08:59:45,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.17,5.44,5.71
30/06/2026 09:07:07,Cebolla,Saco,45.0,1.83,1.93,2.03,Kilogramo,1.0,2.85,3.0,3.15
30/06/2026 09:08:21,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.13,2.24,2.35
30/06/2026 09:15:06,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.53,4.77,5.01
30/06/2026 09:16:15,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.37,3.55,3.73
30/06/2026 09:17:54,Tomate,Cajón,20.0,2.7,2.84,2.98,Kilogramo,1.0,4.27,4.5,4.73
30/06/2026 09:23:39,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.39,4.62,4.85
30/06/2026 09:23:56,Cebolla,Saco,45.0,1.65,1.74,1.83,Kilogramo,1.0,2.85,3.0,3.15
30/06/2026 09:33:44,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.55,3.74,3.93
30/06/2026 09:44:10,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.27,2.39,2.51
30/06/2026 09:46:22,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.53,2.66,2.79
30/06/2026 09:48:35,Tomate,Cajón,20.0,2.44,2.57,2.7,Kilogramo,1.0,4.27,4.5,4.73
30/06/2026 09:48:41,Cebolla,Saco,45.0,1.72,1.81,1.9,Kilogramo,1.0,2.85,3.0,3.15
30/06/2026 09:49:57,Zanahoria,Saco,50.0,2.0,2.11,2.22,Kilogramo,1.0,3.61,3.8,3.99
30/06/2026 09:56:59,Tomate,Cajón,20.0,2.86,3.01,3.16,Kilogramo,1.0,4.27,4.5,4.73
30/06/2026 09:57:10,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.66,3.85,4.04
30/06/2026 10:03:22,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.68,2.82,2.96
30/06/2026 10:11:37,Tomate,Cajón,20.0,2.37,2.49,2.61,Kilogramo,1.0,4.27,4.5,4.73
30/06/2026 10:12:21,Cebolla,Saco,45.0,1.91,2.01,2.11,Kilogramo,1.0,2.85,3.0,3.15
30/06/2026 10:17:35,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.43,2.56,2.69
30/06/2026 10:22:50,Choclo,Ciento,40.0,2.71,2.85,2.99,Kilogramo,1.0,4.75,5.0,5.25
30/06/2026 10:28:07,Zanahoria,Saco,50.0,1.97,2.07,2.17,Kilogramo,1.0,3.61,3.8,3.99
30/06/2026 10:34:19,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.96,4.17,4.38
30/06/2026 10:38:34,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.47,4.71,4.95
30/06/2026 10:40:55,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.08,5.35,5.62
30/06/2026 10:55:49,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.11,5.38,5.65
30/06/2026 11:02:24,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.84,5.09,5.34
30/06/2026 11:05:30,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.85,3.0,3.15
30/06/2026 11:11:47,Cebolla,Saco,45.0,1.91,2.01,2.11,Kilogramo,1.0,2.85,3.0,3.15
30/06/2026 11:16:12,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.11,2.22,2.33
30/06/2026 11:30:38,Papa,Saco,50.0,1.49,1.57,1.65,Kilogramo,1.0,2.38,2.5,2.62
30/06/2026 11:32:03,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.18,4.4,4.62
30/06/2026 11:45:26,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.96,4.17,4.38
30/06/2026 11:45:35,Choclo,Ciento,40.0,3.34,3.52,3.7,Kilogramo,1.0,4.75,5.0,5.25
30/06/2026 11:57:42,Cebolla,Saco,45.0,1.68,1.77,1.86,Kilogramo,1.0,2.85,3.0,3.15
30/06/2026 12:11:31,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.67,3.86,4.05
30/06/2026 12:12:07,Cebolla,Saco,45.0,1.77,1.86,1.95,Kilogramo,1.0,2.85,3.0,3.15
30/06/2026 12:27:59,Choclo,Ciento,40.0,2.91,3.06,3.21,Kilogramo,1.0,4.75,5.0,5.25
30/06/2026 12:30:37,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.32,3.49,3.66
30/06/2026 12:31:51,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.51,3.69,3.87
30/06/2026 12:35:31,Choclo,Ciento,40.0,3.26,3.43,3.6,Kilogramo,1.0,4.75,5.0,5.25
30/06/2026 12:39:29,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.9,3.05,3.2
30/06/2026 12:53:47,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.71,4.96,5.21
30/06/2026 12:54:30,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.22,4.44,4.66
30/06/2026 12:57:05,Tomate,Cajón,20.0,2.75,2.9,3.04,Kilogramo,1.0,4.27,4.5,4.73
30/06/2026 12:58:03,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.25,2.37,2.49
30/06/2026 13:00:11,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.55,2.68,2.81
30/06/2026 13:01:19,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.78,5.03,5.28
30/06/2026 13:06:07,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.75,5.0,5.25
30/06/2026 13:06:41,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.97,4.18,4.39
30/06/2026 13:06:44,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.73,2.87,3.01
30/06/2026 13:15:10,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.55,2.68,2.81
30/06/2026 13:18:31,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.71,2.85,2.99
30/06/2026 13:26:04,Tomate,Cajón,20.0,2.85,3.0,3.15,Kilogramo,1.0,4.27,4.5,4.73
30/06/2026 13:47:02,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.89,3.04,3.19
30/06/2026 13:48:39,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.79,5.04,5.29
30/06/2026 13:55:35,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.2,4.42,4.64
30/06/2026 14:05:41,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.99,3.15,3.31
30/06/2026 14:14:07,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.03,5.29,5.55
30/06/2026 14:38:34,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.09,5.36,5.63
30/06/2026 14:40:21,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.77,3.97,4.17
30/06/2026 14:45:03,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.01,5.27,5.53
30/06/2026 14:46:01,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.22,5.49,5.76
30/06/2026 14:53:43,Choclo,Ciento,40.0,2.82,2.97,3.12,Kilogramo,1.0,4.75,5.0,5.25
30/06/2026 15:07:51,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.89,4.1,4.3
30/06/2026 15:09:42,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.14,3.31,3.48
30/06/2026 15:13:26,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.63,2.77,2.91
30/06/2026 15:21:51,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.91,3.06,3.21
30/06/2026 15:22:36,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.94,3.1,3.26
30/06/2026 15:22:51,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.64,3.83,4.02
30/06/2026 15:33:20,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.1,3.26,3.42
30/06/2026 15:34:07,Choclo,Ciento,40.0,2.9,3.05,3.2,Kilogramo,1.0,4.75,5.0,5.25
30/06/2026 15:39:21,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.47,2.6,2.73
30/06/2026 15:39:51,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.64,2.78,2.92
30/06/2026 15:51:37,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.18,3.35,3.52
30/06/2026 15:52:29,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.76,5.01,5.26
30/06/2026 15:54:49,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.68,2.82,2.96
30/06/2026 16:00:27,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.48,4.72,4.96
30/06/2026 16:03:41,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.55,2.68,2.81
30/06/2026 16:04:56,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.12,3.28,3.44
30/06/2026 16:15:11,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.58,4.82,5.06
30/06/2026 16:15:24,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.52,2.65,2.78
30/06/2026 16:19:00,Cebolla,Saco,45.0,1.81,1.91,2.01,Kilogramo,1.0,2.85,3.0,3.15
30/06/2026 16:20:02,Choclo,Ciento,40.0,3.05,3.21,3.37,Kilogramo,1.0,4.75,5.0,5.25
30/06/2026 16:23:22,Tomate,Cajón,20.0,2.7,2.84,2.98,Kilogramo,1.0,4.27,4.5,4.73
30/06/2026 16:29:03,Zanahoria,Saco,50.0,2.06,2.17,2.28,Kilogramo,1.0,3.61,3.8,3.99
30/06/2026 16:32:49,Tomate,Cajón,20.0,2.45,2.58,2.71,Kilogramo,1.0,4.27,4.5,4.73
30/06/2026 16:33:32,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.27,4.5,4.73
30/06/2026 16:38:44,Tomate,Cajón,20.0,2.67,2.81,2.95,Kilogramo,1.0,4.27,4.5,4.73
30/06/2026 16:40:24,Zanahoria,Saco,50.0,1.87,1.97,2.07,Kilogramo,1.0,3.61,3.8,3.99
30/06/2026 16:40:45,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.44,2.57,2.7
30/06/2026 16:43:16,Tomate,Cajón,20.0,2.56,2.7,2.84,Kilogramo,1.0,4.27,4.5,4.73
30/06/2026 16:51:37,Tomate,Cajón,20.0,2.5,2.63,2.76,Kilogramo,1.0,4.27,4.5,4.73
30/06/2026 16:55:30,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.95,5.21,5.47
30/06/2026 17:12:28,Choclo,Ciento,40.0,2.92,3.07,3.22,Kilogramo,1.0,4.75,5.0,5.25
30/06/2026 17:13:47,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.75,2.89,3.03
30/06/2026 17:13:50,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.18,3.35,3.52
30/06/2026 17:14:38,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.4,4.63,4.86
30/06/2026 17:26:08,Zanahoria,Saco,50.0,1.98,2.08,2.18,Kilogramo,1.0,3.61,3.8,3.99
30/06/2026 17:26:54,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.0,3.16,3.32
30/06/2026 17:32:26,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.96,5.22,5.48
30/06/2026 17:40:37,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.94,4.15,4.36
30/06/2026 17:59:26,Cebolla,Saco,45.0,1.88,1.98,2.08,Kilogramo,1.0,2.85,3.0,3.15
30/06/2026 18:06:39,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.43,2.56,2.69
30/06/2026 18:07:04,Zanahoria,Saco,50.0,2.18,2.3,2.42,Kilogramo,1.0,3.61,3.8,3.99
30/06/2026 18:09:28,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.17,5.44,5.71
30/06/2026 18:11:46,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.93,3.08,3.23
30/06/2026 18:15:37,Cebolla,Saco,45.0,1.74,1.83,1.92,Kilogramo,1.0,2.85,3.0,3.15
30/06/2026 18:19:31,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.16,5.43,5.7
30/06/2026 18:26:41,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.23,2.35,2.47
30/06/2026 18:33:18,Cebolla,Saco,45.0,1.54,1.62,1.7,Kilogramo,1.0,2.85,3.0,3.15
30/06/2026 18:37:48,Cebolla,Saco,45.0,1.7,1.79,1.88,Kilogramo,1.0,2.85,3.0,3.15
30/06/2026 18:40:23,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.13,2.24,2.35
30/06/2026 18:57:03,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.48,4.72,4.96
01/07/2026 06:01:51,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.94,3.09,3.24
01/07/2026 06:03:54,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.28,4.51,4.74
01/07/2026 06:04:59,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.08,3.24,3.4
01/07/2026 06:07:40,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.99,4.2,4.41
01/07/2026 06:10:00,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.92,3.07,3.22
01/07/2026 06:11:43,Papa,Saco,50.0,1.35,1.42,1.49,Kilogramo,1.0,2.38,2.5,2.62
01/07/2026 06:18:09,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.17,3.34,3.51
01/07/2026 06:32:10,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.29,4.52,4.75
01/07/2026 06:32:49,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.84,2.99,3.14
01/07/2026 06:38:16,Choclo,Ciento,40.0,2.7,2.84,2.98,Kilogramo,1.0,4.75,5.0,5.25
01/07/2026 06:41:55,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.35,4.58,4.81
01/07/2026 06:42:34,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.07,4.28,4.49
01/07/2026 06:43:21,Papa,Saco,50.0,1.38,1.45,1.52,Kilogramo,1.0,2.38,2.5,2.62
01/07/2026 06:45:35,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.82,4.02,4.22
01/07/2026 06:46:37,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.46,3.64,3.82
01/07/2026 06:52:25,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.02,4.23,4.44
01/07/2026 06:57:42,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.49,2.62,2.75
01/07/2026 06:58:28,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.2,4.42,4.64
01/07/2026 07:02:54,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.62,2.76,2.9
01/07/2026 07:03:55,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.48,2.61,2.74
01/07/2026 07:10:09,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.13,3.29,3.45
01/07/2026 07:15:32,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.75,2.9,3.04
01/07/2026 07:22:03,Cebolla,Saco,45.0,1.65,1.74,1.83,Kilogramo,1.0,2.85,3.0,3.15
01/07/2026 07:27:28,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.63,4.87,5.11
01/07/2026 07:29:40,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.27,3.44,3.61
01/07/2026 07:32:13,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.52,2.65,2.78
01/07/2026 07:33:51,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.03,5.29,5.55
01/07/2026 07:40:12,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.1,2.21,2.32
01/07/2026 07:48:18,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.65,2.79,2.93
01/07/2026 07:50:21,Zanahoria,Saco,50.0,2.11,2.22,2.33,Kilogramo,1.0,3.61,3.8,3.99
01/07/2026 07:54:30,Cebolla,Saco,45.0,1.54,1.62,1.7,Kilogramo,1.0,2.85,3.0,3.15
01/07/2026 07:59:09,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.06,5.33,5.6
01/07/2026 08:02:12,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.88,4.08,4.28
01/07/2026 08:08:48,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.3,5.58,5.86
01/07/2026 08:13:24,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.3,2.42,2.54
01/07/2026 08:22:22,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.43,4.66,4.89
01/07/2026 08:35:07,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.03,4.24,4.45
01/07/2026 08:52:47,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.17,3.34,3.51
01/07/2026 08:57:36,Choclo,Ciento,40.0,3.29,3.46,3.63,Kilogramo,1.0,4.75,5.0,5.25
01/07/2026 08:58:58,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.1,2.21,2.32
01/07/2026 09:05:39,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.78,3.98,4.18
01/07/2026 09:10:33,Papa,Saco,50.0,1.44,1.52,1.6,Kilogramo,1.0,2.38,2.5,2.62
01/07/2026 09:11:32,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.93,5.19,5.45
01/07/2026 09:12:11,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.58,3.77,3.96
01/07/2026 09:13:50,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.75,5.0,5.25
01/07/2026 09:15:11,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.43,4.66,4.89
01/07/2026 09:16:46,Cebolla,Saco,45.0,1.82,1.92,2.02,Kilogramo,1.0,2.85,3.0,3.15
01/07/2026 09:27:18,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.2,4.42,4.64
01/07/2026 09:29:54,Papa,Saco,50.0,1.36,1.43,1.5,Kilogramo,1.0,2.38,2.5,2.62
